claim_id,claim_date,claim_year,claim_month,region,claim_type,severity,claim_status,policy_id,customer_id,broker_id,claim_amount,claim_month_name,claim_quarter,cost_band,high_cost_flag
CLM000624,2024-12-09,2024,2024-12,North,Auto,Medium,Closed,POL00499,CUST0337,BR028,4003.58,Dec,Q4,Medium,0
CLM000625,2024-03-10,2024,2024-03,North,Health,Low,Closed,POL00619,CUST0218,BR040,1886.22,Mar,Q1,Low,0
CLM000626,2025-09-18,2025,2025-09,South,Property,Low,Closed,POL00008,CUST0296,BR032,3470.47,Sep,Q3,Medium,0
CLM000627,2024-05-01,2024,2024-05,West,Auto,High,Closed,POL00035,CUST0020,BR037,4199.34,May,Q2,Medium,0
CLM000628,2025-07-08,2025,2025-07,North,Property,High,Pending,POL00287,CUST0239,BR034,9316.28,Jul,Q3,High,1
CLM000629,2025-11-09,2025,2025-11,North,Health,Medium,Closed,POL00649,CUST0277,BR038,2239.25,Nov,Q4,Low,0
CLM000630,2025-01-28,2025,2025-01,Central,Health,Low,Pending,POL00588,CUST0376,BR022,1739.19,Jan,Q1,Low,0
CLM000631,2025-05-31,2025,2025-05,South,Auto,High,Open,POL00578,CUST0134,BR004,4326.41,May,Q2,Medium,0
CLM000632,2024-10-23,2024,2024-10,North,Auto,High,Open,POL00640,CUST0014,BR019,8113.16,Oct,Q4,High,1
CLM000633,2025-03-06,2025,2025-03,South,Property,High,Closed,POL00115,CUST0310,BR012,12435.95,Mar,Q1,Extreme,1
CLM000634,2024-03-18,2024,2024-03,West,Auto,Low,Open,POL00242,CUST0249,BR012,1614.78,Mar,Q1,Low,0
CLM000635,2024-01-17,2024,2024-01,South,Auto,Low,Pending,POL00158,CUST0254,BR049,1420.96,Jan,Q1,Low,0
CLM000636,2024-07-15,2024,2024-07,South,Health,Medium,Closed,POL00354,CUST0028,BR042,1361.64,Jul,Q3,Low,0
CLM000637,2025-03-01,2025,2025-03,North,Health,Low,Pending,POL00546,CUST0120,BR025,1757.55,Mar,Q1,Low,0
CLM000638,2024-07-18,2024,2024-07,East,Auto,High,Closed,POL00460,CUST0196,BR044,4629.8,Jul,Q3,Medium,0
CLM000639,2025-09-29,2025,2025-09,West,Auto,High,Pending,POL00443,CUST0313,BR042,4611.96,Sep,Q3,Medium,0
CLM000640,2024-06-20,2024,2024-06,South,Property,Low,Closed,POL00473,CUST0396,BR044,2162.11,Jun,Q2,Low,0
CLM000641,2024-12-10,2024,2024-12,East,Auto,Low,Closed,POL00185,CUST0161,BR036,1266.99,Dec,Q4,Low,0
CLM000642,2025-01-05,2025,2025-01,West,Property,Low,Closed,POL00198,CUST0018,BR002,6892.34,Jan,Q1,High,1
CLM000643,2024-01-30,2024,2024-01,Central,Property,Medium,Pending,POL00654,CUST0063,BR046,3451.7,Jan,Q1,Medium,0
CLM000644,2024-02-14,2024,2024-02,Central,Auto,Medium,Open,POL00580,CUST0412,BR012,1329.54,Feb,Q1,Low,0
CLM000645,2024-12-22,2024,2024-12,South,Auto,Medium,Closed,POL00465,CUST0142,BR050,3096.85,Dec,Q4,Medium,0
CLM000646,2025-12-08,2025,2025-12,North,Property,Medium,Closed,POL00062,CUST0133,BR017,4657.52,Dec,Q4,Medium,1
CLM000647,2025-02-05,2025,2025-02,East,Property,Medium,Closed,POL00148,CUST0277,BR050,1894.08,Feb,Q1,Low,0
CLM000648,2025-11-11,2025,2025-11,South,Property,Medium,Closed,POL00457,CUST0010,BR032,6787.19,Nov,Q4,High,1
CLM000649,2025-11-24,2025,2025-11,South,Property,Medium,Closed,POL00503,CUST0245,BR028,6380.29,Nov,Q4,High,1
CLM000650,2025-02-05,2025,2025-02,East,Auto,High,Closed,POL00581,CUST0275,BR023,7024.29,Feb,Q1,High,1
CLM000651,2025-06-05,2025,2025-06,West,Property,High,Closed,POL00471,CUST0390,BR050,23244.47,Jun,Q2,Extreme,1
CLM000652,2025-04-14,2025,2025-04,North,Auto,Low,Closed,POL00110,CUST0323,BR045,2714.52,Apr,Q2,Low,0
CLM000653,2025-02-13,2025,2025-02,South,Property,High,Closed,POL00399,CUST0033,BR035,11962.57,Feb,Q1,Extreme,1
CLM000654,2024-09-12,2024,2024-09,East,Property,Low,Pending,POL00038,CUST0174,BR004,1625.28,Sep,Q3,Low,0
CLM000655,2025-01-22,2025,2025-01,South,Auto,Medium,Pending,POL00550,CUST0077,BR048,10134.26,Jan,Q1,Extreme,1
CLM000656,2025-02-06,2025,2025-02,North,Auto,Medium,Pending,POL00047,CUST0125,BR045,3113.88,Feb,Q1,Medium,0
CLM000657,2024-01-08,2024,2024-01,North,Auto,Low,Open,POL00468,CUST0313,BR011,1507.33,Jan,Q1,Low,0
CLM000658,2024-02-02,2024,2024-02,West,Auto,Low,Open,POL00226,CUST0033,BR013,1859.23,Feb,Q1,Low,0
CLM000659,2025-12-14,2025,2025-12,South,Auto,Medium,Closed,POL00219,CUST0392,BR003,4413.09,Dec,Q4,Medium,0
CLM000660,2025-06-21,2025,2025-06,North,Auto,Medium,Closed,POL00169,CUST0225,BR016,2899.72,Jun,Q2,Low,0
CLM000661,2024-01-21,2024,2024-01,North,Property,Medium,Closed,POL00162,CUST0009,BR032,3435.98,Jan,Q1,Medium,0
CLM000662,2025-01-04,2025,2025-01,North,Auto,Medium,Closed,POL00488,CUST0355,BR009,2518.7,Jan,Q1,Low,0
CLM000663,2025-11-24,2025,2025-11,South,Health,Low,Closed,POL00611,CUST0093,BR046,1758.49,Nov,Q4,Low,0
CLM000664,2025-02-15,2025,2025-02,South,Property,Low,Closed,POL00098,CUST0317,BR024,3431.56,Feb,Q1,Medium,0
CLM000665,2024-10-03,2024,2024-10,East,Health,Medium,Closed,POL00055,CUST0100,BR008,1332.42,Oct,Q4,Low,0
CLM000666,2024-12-16,2024,2024-12,Central,Property,Low,Closed,POL00045,CUST0028,BR042,2354.08,Dec,Q4,Low,0
CLM000667,2025-04-18,2025,2025-04,South,Auto,Medium,Closed,POL00054,CUST0276,BR012,3765.97,Apr,Q2,Medium,0
CLM000668,2025-01-15,2025,2025-01,East,Auto,High,Closed,POL00334,CUST0215,BR013,9319.41,Jan,Q1,High,1
CLM000669,2024-06-15,2024,2024-06,South,Auto,Low,Closed,POL00423,CUST0103,BR025,800.7,Jun,Q2,Very Low,0
CLM000670,2024-02-07,2024,2024-02,East,Health,High,Closed,POL00625,CUST0233,BR012,4760.6,Feb,Q1,Medium,1
CLM000671,2025-03-11,2025,2025-03,East,Auto,Low,Closed,POL00033,CUST0355,BR037,2688.95,Mar,Q1,Low,0
CLM000672,2025-03-11,2025,2025-03,North,Health,Low,Closed,POL00303,CUST0310,BR011,637.71,Mar,Q1,Very Low,0
CLM000673,2024-11-22,2024,2024-11,Central,Property,Medium,Closed,POL00236,CUST0045,BR027,3352.76,Nov,Q4,Medium,0
CLM000674,2024-09-07,2024,2024-09,Central,Auto,Low,Closed,POL00015,CUST0374,BR028,1185.42,Sep,Q3,Low,0
CLM000675,2024-05-06,2024,2024-05,South,Health,Low,Pending,POL00153,CUST0294,BR001,890.86,May,Q2,Very Low,0
CLM000676,2025-01-23,2025,2025-01,West,Property,Medium,Open,POL00101,CUST0232,BR032,4878.53,Jan,Q1,Medium,1
CLM000677,2025-10-13,2025,2025-10,West,Property,Low,Closed,POL00245,CUST0332,BR006,2605.31,Oct,Q4,Low,0
CLM000678,2025-12-09,2025,2025-12,South,Property,Medium,Closed,POL00466,CUST0238,BR050,12773.01,Dec,Q4,Extreme,1
CLM000679,2025-12-27,2025,2025-12,South,Property,Low,Closed,POL00643,CUST0037,BR025,5758.64,Dec,Q4,Medium,1
CLM000680,2024-06-19,2024,2024-06,East,Auto,Medium,Closed,POL00628,CUST0278,BR037,3706.33,Jun,Q2,Medium,0
CLM000681,2024-12-16,2024,2024-12,North,Property,Medium,Closed,POL00691,CUST0187,BR004,5406.87,Dec,Q4,Medium,1
CLM000682,2025-07-07,2025,2025-07,East,Auto,Low,Closed,POL00575,CUST0364,BR050,1171.0,Jul,Q3,Low,0
CLM000683,2025-06-21,2025,2025-06,South,Auto,Low,Closed,POL00215,CUST0386,BR048,2056.16,Jun,Q2,Low,0
CLM000684,2024-06-13,2024,2024-06,South,Auto,Medium,Closed,POL00065,CUST0191,BR023,4005.53,Jun,Q2,Medium,0
CLM000685,2025-09-14,2025,2025-09,East,Auto,Medium,Closed,POL00300,CUST0232,BR040,1889.11,Sep,Q3,Low,0
CLM000686,2025-12-11,2025,2025-12,East,Property,Medium,Closed,POL00184,CUST0148,BR005,6247.56,Dec,Q4,High,1
CLM000687,2025-05-22,2025,2025-05,North,Auto,Low,Pending,POL00024,CUST0151,BR027,1682.37,May,Q2,Low,0
CLM000688,2024-10-04,2024,2024-10,Central,Health,Low,Open,POL00022,CUST0150,BR013,852.5,Oct,Q4,Very Low,0
CLM000689,2025-04-29,2025,2025-04,West,Health,Low,Closed,POL00335,CUST0249,BR038,2112.33,Apr,Q2,Low,0
CLM000690,2024-09-28,2024,2024-09,Central,Health,Low,Closed,POL00314,CUST0088,BR017,1135.52,Sep,Q3,Low,0
CLM000691,2025-07-10,2025,2025-07,Central,Property,Low,Closed,POL00171,CUST0317,BR011,2438.57,Jul,Q3,Low,0
CLM000692,2024-05-26,2024,2024-05,South,Auto,Medium,Pending,POL00158,CUST0083,BR016,5064.02,May,Q2,Medium,1
CLM000693,2025-06-12,2025,2025-06,East,Health,Low,Closed,POL00682,CUST0163,BR023,857.4,Jun,Q2,Very Low,0
CLM000694,2025-08-18,2025,2025-08,East,Auto,Low,Closed,POL00512,CUST0394,BR010,2156.74,Aug,Q3,Low,0
CLM000695,2024-06-12,2024,2024-06,North,Property,Medium,Closed,POL00663,CUST0362,BR019,5168.95,Jun,Q2,Medium,1
CLM000696,2025-05-29,2025,2025-05,Central,Property,High,Open,POL00453,CUST0174,BR045,7862.37,May,Q2,High,1
CLM000697,2025-09-03,2025,2025-09,Central,Auto,Medium,Closed,POL00226,CUST0229,BR023,3076.92,Sep,Q3,Medium,0
CLM000698,2025-01-29,2025,2025-01,East,Auto,Medium,Open,POL00201,CUST0012,BR006,1870.04,Jan,Q1,Low,0
CLM000699,2025-08-17,2025,2025-08,West,Property,High,Closed,POL00618,CUST0310,BR033,16816.19,Aug,Q3,Extreme,1
CLM000700,2024-12-07,2024,2024-12,South,Auto,Medium,Closed,POL00382,CUST0007,BR019,3163.5,Dec,Q4,Medium,0
CLM000701,2025-06-07,2025,2025-06,Central,Property,Low,Closed,POL00426,CUST0412,BR029,2304.34,Jun,Q2,Low,0
CLM000702,2025-08-06,2025,2025-08,West,Health,Medium,Closed,POL00311,CUST0244,BR034,3962.73,Aug,Q3,Medium,0
CLM000703,2024-02-03,2024,2024-02,Central,Health,Low,Closed,POL00655,CUST0140,BR027,759.63,Feb,Q1,Very Low,0
CLM000704,2025-08-25,2025,2025-08,West,Property,Low,Closed,POL00568,CUST0252,BR003,2347.36,Aug,Q3,Low,0
CLM000705,2024-06-03,2024,2024-06,West,Auto,Medium,Closed,POL00028,CUST0406,BR001,1812.33,Jun,Q2,Low,0
CLM000706,2025-06-03,2025,2025-06,Central,Property,Low,Open,POL00428,CUST0092,BR032,3420.73,Jun,Q2,Medium,0
CLM000707,2024-11-26,2024,2024-11,South,Auto,Low,Pending,POL00069,CUST0307,BR048,1293.59,Nov,Q4,Low,0
CLM000708,2025-09-04,2025,2025-09,East,Property,Medium,Closed,POL00123,CUST0192,BR033,8996.36,Sep,Q3,High,1
CLM000709,2024-01-09,2024,2024-01,Central,Auto,Low,Closed,POL00139,CUST0183,BR011,651.44,Jan,Q1,Very Low,0
CLM000710,2025-07-04,2025,2025-07,South,Property,Low,Closed,POL00079,CUST0264,BR013,7515.55,Jul,Q3,High,1
CLM000711,2024-04-03,2024,2024-04,West,Health,Low,Closed,POL00324,CUST0351,BR020,1453.48,Apr,Q2,Low,0
CLM000712,2025-12-24,2025,2025-12,West,Auto,Medium,Closed,POL00531,CUST0145,BR024,3685.61,Dec,Q4,Medium,0
CLM000713,2024-07-29,2024,2024-07,South,Property,Low,Closed,POL00227,CUST0097,BR036,2811.29,Jul,Q3,Low,0
CLM000714,2024-09-26,2024,2024-09,Central,Property,Medium,Open,POL00428,CUST0236,BR005,4346.72,Sep,Q3,Medium,0
CLM000715,2025-03-09,2025,2025-03,Central,Health,Low,Open,POL00612,CUST0268,BR049,1170.32,Mar,Q1,Low,0
CLM000716,2024-03-29,2024,2024-03,West,Auto,Medium,Closed,POL00146,CUST0353,BR015,4597.86,Mar,Q1,Medium,0
CLM000717,2025-04-18,2025,2025-04,North,Auto,Medium,Closed,POL00496,CUST0388,BR028,3174.41,Apr,Q2,Medium,0
CLM000718,2025-02-25,2025,2025-02,North,Property,Medium,Pending,POL00045,CUST0034,BR020,5400.77,Feb,Q1,Medium,1
CLM000719,2024-02-19,2024,2024-02,West,Property,Low,Pending,POL00190,CUST0344,BR023,2773.58,Feb,Q1,Low,0
CLM000720,2025-03-16,2025,2025-03,Central,Property,High,Closed,POL00513,CUST0400,BR047,8589.13,Mar,Q1,High,1
CLM000721,2024-09-15,2024,2024-09,East,Auto,Medium,Closed,POL00223,CUST0367,BR013,2645.15,Sep,Q3,Low,0
CLM000722,2024-03-28,2024,2024-03,Central,Health,High,Closed,POL00220,CUST0259,BR046,1691.68,Mar,Q1,Low,0
CLM000723,2025-12-24,2025,2025-12,East,Health,High,Closed,POL00389,CUST0218,BR014,2472.76,Dec,Q4,Low,0
CLM000724,2025-07-28,2025,2025-07,South,Property,High,Closed,POL00571,CUST0370,BR003,17048.06,Jul,Q3,Extreme,1
CLM000725,2025-09-10,2025,2025-09,North,Auto,Medium,Pending,POL00455,CUST0116,BR036,3237.96,Sep,Q3,Medium,0
CLM000726,2025-08-08,2025,2025-08,South,Auto,Medium,Closed,POL00184,CUST0007,BR044,3860.71,Aug,Q3,Medium,0
CLM000727,2025-02-23,2025,2025-02,South,Property,Medium,Pending,POL00173,CUST0034,BR024,6962.17,Feb,Q1,High,1
CLM000728,2024-06-22,2024,2024-06,South,Property,Low,Closed,POL00435,CUST0372,BR032,3842.09,Jun,Q2,Medium,0
CLM000729,2025-10-25,2025,2025-10,East,Property,Medium,Closed,POL00683,CUST0309,BR026,4029.84,Oct,Q4,Medium,0
CLM000730,2024-09-18,2024,2024-09,South,Property,Low,Closed,POL00510,CUST0119,BR041,2590.77,Sep,Q3,Low,0
CLM000731,2024-01-16,2024,2024-01,North,Auto,Low,Closed,POL00184,CUST0196,BR039,1606.42,Jan,Q1,Low,0
CLM000732,2024-03-19,2024,2024-03,South,Health,Medium,Closed,POL00533,CUST0393,BR032,1725.4,Mar,Q1,Low,0
CLM000733,2024-04-13,2024,2024-04,South,Health,Low,Closed,POL00554,CUST0280,BR002,1681.95,Apr,Q2,Low,0
CLM000734,2024-01-17,2024,2024-01,Central,Property,Low,Closed,POL00386,CUST0227,BR030,1249.81,Jan,Q1,Low,0
CLM000735,2025-04-01,2025,2025-04,East,Property,Low,Closed,POL00138,CUST0160,BR046,4187.15,Apr,Q2,Medium,0
CLM000736,2025-02-26,2025,2025-02,East,Health,Medium,Closed,POL00576,CUST0081,BR033,2461.46,Feb,Q1,Low,0
CLM000737,2025-05-15,2025,2025-05,East,Property,Medium,Pending,POL00329,CUST0032,BR002,5324.15,May,Q2,Medium,1
CLM000738,2025-03-07,2025,2025-03,East,Property,Medium,Closed,POL00354,CUST0183,BR027,6866.02,Mar,Q1,High,1
CLM000739,2025-12-05,2025,2025-12,West,Property,High,Closed,POL00174,CUST0011,BR035,21798.67,Dec,Q4,Extreme,1
CLM000740,2025-08-24,2025,2025-08,West,Health,Low,Closed,POL00481,CUST0302,BR002,2348.99,Aug,Q3,Low,0
CLM000741,2024-07-12,2024,2024-07,East,Auto,Low,Closed,POL00692,CUST0106,BR022,748.16,Jul,Q3,Very Low,0
CLM000742,2025-12-08,2025,2025-12,South,Health,Low,Closed,POL00078,CUST0275,BR014,1136.63,Dec,Q4,Low,0
CLM000743,2025-01-25,2025,2025-01,South,Health,Medium,Pending,POL00593,CUST0049,BR038,2382.27,Jan,Q1,Low,0
CLM000744,2025-02-04,2025,2025-02,East,Health,Low,Closed,POL00310,CUST0259,BR020,1263.2,Feb,Q1,Low,0
CLM000745,2025-10-04,2025,2025-10,South,Health,Low,Closed,POL00561,CUST0093,BR002,2132.08,Oct,Q4,Low,0
CLM000746,2024-09-21,2024,2024-09,Central,Health,Low,Pending,POL00479,CUST0138,BR041,753.96,Sep,Q3,Very Low,0
CLM000747,2025-11-11,2025,2025-11,Central,Property,High,Closed,POL00206,CUST0187,BR030,9353.94,Nov,Q4,High,1
CLM000748,2025-03-19,2025,2025-03,West,Property,Medium,Open,POL00066,CUST0325,BR014,4916.98,Mar,Q1,Medium,1
CLM000749,2024-05-16,2024,2024-05,West,Health,Low,Closed,POL00416,CUST0123,BR008,1089.89,May,Q2,Low,0
CLM000750,2025-01-15,2025,2025-01,South,Property,Low,Closed,POL00663,CUST0019,BR013,2536.75,Jan,Q1,Low,0
CLM000751,2025-03-11,2025,2025-03,North,Property,Low,Closed,POL00044,CUST0370,BR032,2225.49,Mar,Q1,Low,0
CLM000752,2024-01-29,2024,2024-01,Central,Auto,Medium,Open,POL00417,CUST0187,BR043,1401.92,Jan,Q1,Low,0
CLM000753,2024-02-16,2024,2024-02,South,Property,Medium,Closed,POL00585,CUST0377,BR033,4029.46,Feb,Q1,Medium,0
CLM000754,2024-09-24,2024,2024-09,West,Health,Medium,Closed,POL00509,CUST0047,BR016,3253.41,Sep,Q3,Medium,0
CLM000755,2025-06-10,2025,2025-06,South,Health,Low,Closed,POL00434,CUST0112,BR010,1275.87,Jun,Q2,Low,0
CLM000756,2025-04-20,2025,2025-04,Central,Health,Low,Closed,POL00384,CUST0359,BR008,2979.59,Apr,Q2,Low,0
CLM000757,2025-08-05,2025,2025-08,East,Auto,Low,Closed,POL00487,CUST0367,BR024,2066.14,Aug,Q3,Low,0
CLM000758,2024-01-11,2024,2024-01,West,Property,Low,Open,POL00056,CUST0354,BR043,3360.52,Jan,Q1,Medium,0
CLM000759,2025-10-10,2025,2025-10,South,Health,Medium,Closed,POL00548,CUST0122,BR029,2195.3,Oct,Q4,Low,0
CLM000760,2025-07-21,2025,2025-07,Central,Property,Low,Open,POL00305,CUST0108,BR011,3535.51,Jul,Q3,Medium,0
CLM000761,2024-11-19,2024,2024-11,South,Property,Medium,Open,POL00281,CUST0042,BR050,4635.37,Nov,Q4,Medium,1
CLM000762,2024-08-29,2024,2024-08,West,Property,Low,Closed,POL00103,CUST0083,BR045,3287.43,Aug,Q3,Medium,0
CLM000763,2025-02-03,2025,2025-02,South,Health,Medium,Closed,POL00029,CUST0391,BR004,7262.85,Feb,Q1,High,1
CLM000764,2024-04-04,2024,2024-04,West,Property,Low,Closed,POL00644,CUST0157,BR021,3045.85,Apr,Q2,Medium,0
CLM000765,2025-02-26,2025,2025-02,North,Health,High,Open,POL00609,CUST0352,BR027,6238.48,Feb,Q1,High,1
CLM000766,2024-06-12,2024,2024-06,East,Property,Low,Closed,POL00608,CUST0168,BR019,1871.71,Jun,Q2,Low,0
CLM000767,2025-08-01,2025,2025-08,South,Health,Low,Closed,POL00022,CUST0012,BR036,1757.11,Aug,Q3,Low,0
CLM000768,2024-11-16,2024,2024-11,South,Auto,Low,Closed,POL00173,CUST0026,BR026,3763.5,Nov,Q4,Medium,0
CLM000769,2024-11-03,2024,2024-11,South,Auto,Low,Pending,POL00121,CUST0008,BR046,1626.01,Nov,Q4,Low,0
CLM000770,2025-08-21,2025,2025-08,West,Health,Low,Pending,POL00273,CUST0148,BR048,3105.93,Aug,Q3,Medium,0
CLM000771,2025-03-08,2025,2025-03,South,Auto,Low,Open,POL00194,CUST0215,BR012,3164.94,Mar,Q1,Medium,0
CLM000772,2025-03-16,2025,2025-03,North,Property,Low,Closed,POL00597,CUST0351,BR042,2525.01,Mar,Q1,Low,0
CLM000773,2025-01-06,2025,2025-01,East,Property,High,Closed,POL00393,CUST0363,BR028,11540.22,Jan,Q1,Extreme,1
CLM000774,2024-05-11,2024,2024-05,North,Health,Low,Pending,POL00483,CUST0182,BR039,1517.94,May,Q2,Low,0
CLM000775,2024-11-02,2024,2024-11,West,Property,Low,Closed,POL00391,CUST0155,BR026,3915.86,Nov,Q4,Medium,0
CLM000776,2024-03-08,2024,2024-03,Central,Health,Medium,Closed,POL00516,CUST0253,BR022,935.05,Mar,Q1,Very Low,0
CLM000777,2024-03-08,2024,2024-03,North,Property,Low,Closed,POL00321,CUST0023,BR009,1953.77,Mar,Q1,Low,0
CLM000778,2025-05-24,2025,2025-05,West,Property,Low,Closed,POL00271,CUST0265,BR021,3524.09,May,Q2,Medium,0
CLM000779,2025-03-26,2025,2025-03,East,Property,Medium,Open,POL00055,CUST0097,BR010,4742.62,Mar,Q1,Medium,1
CLM000780,2025-04-04,2025,2025-04,North,Auto,Medium,Pending,POL00507,CUST0021,BR029,3790.04,Apr,Q2,Medium,0
CLM000781,2025-12-30,2025,2025-12,East,Health,Low,Closed,POL00358,CUST0048,BR014,1332.04,Dec,Q4,Low,0
CLM000782,2024-04-02,2024,2024-04,West,Property,Medium,Closed,POL00680,CUST0300,BR014,3289.9,Apr,Q2,Medium,0
CLM000783,2025-01-03,2025,2025-01,North,Property,Medium,Open,POL00027,CUST0146,BR044,5853.29,Jan,Q1,Medium,1
CLM000784,2024-03-03,2024,2024-03,South,Health,High,Open,POL00158,CUST0015,BR006,5717.03,Mar,Q1,Medium,1
CLM000785,2025-12-29,2025,2025-12,West,Health,High,Closed,POL00045,CUST0336,BR040,6344.33,Dec,Q4,High,1
CLM000786,2024-06-15,2024,2024-06,Central,Property,High,Open,POL00133,CUST0109,BR004,10484.01,Jun,Q2,Extreme,1
CLM000787,2024-05-24,2024,2024-05,South,Auto,Low,Pending,POL00391,CUST0048,BR026,2711.34,May,Q2,Low,0
CLM000788,2025-05-03,2025,2025-05,Central,Property,Low,Closed,POL00413,CUST0146,BR042,3249.37,May,Q2,Medium,0
CLM000789,2024-11-30,2024,2024-11,North,Auto,Medium,Open,POL00318,CUST0351,BR039,2439.35,Nov,Q4,Low,0
CLM000790,2025-12-07,2025,2025-12,North,Auto,Low,Closed,POL00275,CUST0289,BR039,1023.25,Dec,Q4,Low,0
CLM000791,2025-08-05,2025,2025-08,West,Health,Low,Closed,POL00350,CUST0238,BR044,1914.24,Aug,Q3,Low,0
CLM000792,2025-12-18,2025,2025-12,West,Property,Medium,Closed,POL00480,CUST0224,BR006,6887.92,Dec,Q4,High,1
CLM000793,2024-09-01,2024,2024-09,South,Property,Medium,Closed,POL00255,CUST0268,BR028,6235.39,Sep,Q3,High,1
CLM000794,2025-01-25,2025,2025-01,East,Property,Low,Closed,POL00476,CUST0339,BR047,1868.16,Jan,Q1,Low,0
CLM000795,2025-05-10,2025,2025-05,North,Property,Medium,Open,POL00403,CUST0024,BR006,3509.82,May,Q2,Medium,0
CLM000796,2025-12-27,2025,2025-12,South,Health,Low,Closed,POL00272,CUST0175,BR012,2571.58,Dec,Q4,Low,0
CLM000797,2025-02-10,2025,2025-02,West,Property,Low,Closed,POL00176,CUST0336,BR031,3790.16,Feb,Q1,Medium,0
CLM000798,2025-07-27,2025,2025-07,Central,Property,Medium,Closed,POL00632,CUST0185,BR045,5853.85,Jul,Q3,Medium,1
CLM000799,2024-12-19,2024,2024-12,West,Property,Low,Closed,POL00196,CUST0058,BR002,3181.38,Dec,Q4,Medium,0
CLM000800,2024-04-06,2024,2024-04,Central,Auto,Medium,Closed,POL00447,CUST0321,BR035,2273.56,Apr,Q2,Low,0
CLM000801,2025-06-04,2025,2025-06,East,Property,Medium,Closed,POL00497,CUST0242,BR002,6760.13,Jun,Q2,High,1
CLM000802,2024-10-26,2024,2024-10,South,Auto,Medium,Closed,POL00342,CUST0005,BR007,2817.3,Oct,Q4,Low,0
CLM000803,2024-12-31,2024,2024-12,South,Health,Low,Closed,POL00568,CUST0149,BR003,1507.88,Dec,Q4,Low,0
CLM000804,2025-09-06,2025,2025-09,East,Property,High,Open,POL00238,CUST0366,BR004,7867.18,Sep,Q3,High,1
CLM000805,2025-08-05,2025,2025-08,East,Health,Low,Open,POL00120,CUST0254,BR040,1075.13,Aug,Q3,Low,0
CLM000806,2024-06-26,2024,2024-06,East,Health,Low,Open,POL00481,CUST0177,BR029,920.77,Jun,Q2,Very Low,0
CLM000807,2025-04-23,2025,2025-04,East,Property,High,Closed,POL00480,CUST0068,BR019,9996.58,Apr,Q2,High,1
CLM000808,2024-07-18,2024,2024-07,Central,Property,Medium,Open,POL00484,CUST0410,BR011,3196.84,Jul,Q3,Medium,0
CLM000809,2024-05-24,2024,2024-05,West,Auto,Low,Closed,POL00161,CUST0311,BR032,2909.91,May,Q2,Low,0
CLM000810,2025-08-01,2025,2025-08,Central,Health,Low,Pending,POL00368,CUST0134,BR023,867.05,Aug,Q3,Very Low,0
CLM000811,2024-03-30,2024,2024-03,West,Property,Low,Closed,POL00441,CUST0059,BR040,2950.57,Mar,Q1,Low,0
CLM000812,2025-10-15,2025,2025-10,South,Auto,Low,Closed,POL00571,CUST0137,BR010,2118.09,Oct,Q4,Low,0
CLM000813,2024-09-20,2024,2024-09,East,Auto,Low,Pending,POL00469,CUST0387,BR008,2364.61,Sep,Q3,Low,0
CLM000814,2024-11-08,2024,2024-11,East,Property,Low,Closed,POL00520,CUST0054,BR011,2564.49,Nov,Q4,Low,0
CLM000815,2024-04-15,2024,2024-04,Central,Auto,Low,Closed,POL00519,CUST0256,BR047,1937.21,Apr,Q2,Low,0
CLM000816,2024-03-19,2024,2024-03,West,Auto,Low,Open,POL00450,CUST0213,BR050,1114.79,Mar,Q1,Low,0
CLM000817,2024-05-05,2024,2024-05,West,Health,Low,Closed,POL00273,CUST0191,BR046,1482.27,May,Q2,Low,0
CLM000818,2024-07-03,2024,2024-07,West,Auto,Medium,Closed,POL00234,CUST0071,BR028,4266.55,Jul,Q3,Medium,0
CLM000819,2025-07-29,2025,2025-07,Central,Property,Low,Pending,POL00454,CUST0075,BR050,2847.81,Jul,Q3,Low,0
CLM000820,2025-09-22,2025,2025-09,Central,Auto,Low,Closed,POL00063,CUST0202,BR049,2391.39,Sep,Q3,Low,0
CLM000821,2025-11-25,2025,2025-11,North,Health,High,Open,POL00533,CUST0152,BR027,3481.42,Nov,Q4,Medium,0
CLM000822,2025-12-15,2025,2025-12,West,Property,Medium,Closed,POL00287,CUST0271,BR040,10489.25,Dec,Q4,Extreme,1
CLM000823,2024-12-24,2024,2024-12,South,Health,High,Closed,POL00634,CUST0334,BR029,10322.85,Dec,Q4,Extreme,1
CLM000824,2024-11-28,2024,2024-11,South,Auto,Low,Closed,POL00343,CUST0200,BR047,1783.5,Nov,Q4,Low,0
CLM000825,2024-03-05,2024,2024-03,East,Health,Low,Closed,POL00320,CUST0267,BR022,877.87,Mar,Q1,Very Low,0
CLM000826,2024-03-22,2024,2024-03,North,Property,Medium,Closed,POL00312,CUST0372,BR028,6985.03,Mar,Q1,High,1
CLM000827,2024-02-26,2024,2024-02,West,Property,Low,Closed,POL00127,CUST0025,BR049,5475.33,Feb,Q1,Medium,1
CLM000828,2024-03-04,2024,2024-03,East,Health,Low,Closed,POL00242,CUST0413,BR048,854.42,Mar,Q1,Very Low,0
CLM000829,2024-10-16,2024,2024-10,West,Property,Medium,Open,POL00240,CUST0180,BR020,4532.0,Oct,Q4,Medium,0
CLM000830,2025-10-21,2025,2025-10,West,Property,Low,Closed,POL00597,CUST0099,BR050,3482.08,Oct,Q4,Medium,0
CLM000831,2025-02-20,2025,2025-02,West,Property,Low,Closed,POL00080,CUST0190,BR044,2400.54,Feb,Q1,Low,0
